"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"amaze";-0,207801761484015;1,28034610568532;-0,160204921706564;0,987083777123803;0,0343091198324447;0,965690880167532;7,25029729119129e-05;0,00275240371389068;0,00167902578406694;0,524715329085712;0,000462279749502236
"product";1,88624070426227;-0,100096165419079;0,998594940890173;-0,0529919241823866;0,997916434950386;0,00208356504959442;0,00535416262034686;1,50775998622404e-05;0,00150486427648139;0,883139562562241;0,00117369705229018
"excite";0,0750776229368313;1,13526492003746;0,0659881082724141;0,997820409475888;0,005864083191462;0,994135916808511;9,40272432835702e-06;0,00214994382448676;0,00166814068984285;0,458553241732989;0,000350761736944962
"guess";-0,00322536596039221;0,172350872599381;-0,0187106759549597;0,999824939979649;0,000472121417514339;0,99952787858246;1,67025280394299e-08;4,76926205554203e-05;0,00160555139805429;0,0694274896975413;7,73904083859936e-06
"term";0,404891538351747;-0,511508313540582;0,620653431195014;-0,784085019845333;0,45801919606125;0,541980803938732;0,000251164350929013;0,000400853785874675;0,00153207701204164;0,279818340315317;0,000119959030991901
"early";0,240182459285516;0,410632521187456;0,504885152732994;0,863186528248548;0,31573761574343;0,68426238425654;9,24634451264177e-05;0,000270267720884511;0,00160283012449827;0,199920551173942;6,40622779084753e-05
"case";0,439554707096166;-0,418182927778966;0,724500513148523;-0,68927426068839;0,59841281505521;0,401587184944773;0,00029706160255711;0,000268876748114756;0,00153751955915368;0,26576134199457;0,000108593608702079
"move";0,168402099966207;-0,0547403155724405;0,951018076219601;-0,309135275734701;0,927350018880154;0,0726499811198277;4,38344480878432e-05;4,63164356926368e-06;0,00154568337982176;0,0817908979028566;1,03402369045544e-05
"china";-0,994152350711705;-2,50674742471032;-0,368656910483074;-0,929565534189535;0,17500944127418;0,82499055872579;0,00142007738570711;0,00902874274408349;0,00143683243758079;1,11147966182906;0,00177504417011306
"live";-0,797416760924396;0,945229071423294;-0,644814128364148;0,764339414044561;0,489768939479721;0,510231060520262;0,000956903300370215;0,00134453302291979;0,00150486427648139;0,532928634730025;0,000427400911987237
"care";0,0559538831956617;0,110528195093656;0,451662435924415;0,892188905991788;0,256867135605375;0,743132864394595;4,6177663193773e-06;1,80184589307529e-05;0,00147493026736513;0,0516363191234125;3,93262051382346e-06
"real";0,268168432769749;-0,0258850852734789;0,995373719256213;-0,0960789207581681;0,993139333515713;0,00686066648426727;0,000109004067602259;1,01560913059584e-06;0,00151574937070549;0,125858304912089;2,40099443332112e-05
"data";1,53306598125795;-0,178782014733626;0,99326878182025;-0,115832323042043;0,990017460264758;0,00998253973522252;0,00333860006832789;4,54036072917501e-05;0,00142050479624464;0,720640615447751;0,000737700665466714
"reason";-0,540822971648712;-0,115948236341394;-0,977781073593596;-0,209628652913087;0,967043852704779;0,0329561472951981;0,000444136699252799;2,04143094876094e-05;0,00151847064426151;0,257223925378841;0,000100468316117595
